Date,Ticker,Open,High,Low,Close,Adj Close,Volume
2023-03-20,MSFT,94.93038284592828,95.18533205586998,94.02123331010954,95.24536100217247,96.03327496205505,3492659
2023-03-21,MSFT,95.39371891393877,97.00979518154716,93.51427195330868,95.0723306036746,95.45423378896034,1392123
2023-03-22,MSFT,97.29011589588461,97.75482911712072,95.74043487301601,96.59773631228991,96.31762142732133,1312388
2023-03-23,MSFT,96.50936522743031,96.91576115399776,96.32375870445199,97.19615994920107,96.44527834216018,3803515
2023-03-24,MSFT,96.97901523426891,98.56110696697905,96.07442585233463,96.19809122428383,95.64007474623587,3200512
2023-03-27,MSFT,97.43842766999796,98.87523755776266,96.18715604397916,97.02009134606796,96.43147400946114,1874258
2023-03-28,MSFT,98.02876664433458,99.8853318125713,97.76610008252621,97.93232759793098,97.95340373951171,2117709
2023-03-29,MSFT,96.69877892981872,98.04713616478449,96.26837597536527,97.18016478916022,97.99894719351674,2868242
2023-03-30,MSFT,98.20381992326526,99.78071361013684,98.17106893022765,97.75512572061753,97.78947368737315,2351764
2023-03-31,MSFT,98.6944844659646,99.5971392790802,96.95282346554995,98.44806028832794,97.68849654782225,4922549
2023-01-02,TSLA,99.42075728500927,100.64060995562878,98.15858137556964,99.17284646832675,99.76168968814328,3901475
2023-01-03,TSLA,101.42420156033522,102.74957329862691,100.22332189561217,100.8391288110782,100.86133339070426,1034069
2023-01-04,TSLA,102.20044699946081,102.83351782089555,101.63168046517366,101.84678134051735,101.6236940435494,1190713
2023-01-05,TSLA,104.10832648282161,104.97666115887941,103.85206688143509,103.96042759438595,103.36658050543559,1987567
2023-01-06,TSLA,102.4043013037167,103.25827595559382,100.43224972167549,102.62049888785344,103.40978538057074,4778021
2023-01-09,TSLA,102.12320264245808,103.67849391619806,101.2305725392394,103.00877330822676,102.14008329673322,3662638
2023-01-10,TSLA,100.46650012863158,100.70253893695235,98.46988133370621,101.15814113112741,101.58239003405161,4139726
2023-01-11,TSLA,100.30630077655529,101.9594842646006,98.51874407727024,101.27400639721547,100.36731743987897,3165120
2023-01-12,TSLA,100.61799583714455,102.38997068396715,99.75892464916421,101.33666830370856,100.51540140245133,3907505
2023-01-13,TSLA,100.48273492795562,101.05774738581142,98.80401070811531,101.05129346466711,101.32488744768325,1850642
2023-01-16,TSLA,100.71714763459492,100.78856226792608,99.35399003017892,100.88409474908164,100.6639863692315,3516261
2023-01-17,TSLA,100.71869060987213,101.87971278932781,100.48840802943415,100.52154790379439,100.22554442625868,2259338
2023-01-18,TSLA,102.5441543296958,102.73025427484912,101.25645987872439,101.81169691903978,101.93384982312209,1972151
2023-01-19,TSLA,101.17817264486446,102.39933745942287,100.29801971644966,101.59887833270106,102.19793476431991,4953469
2023-01-20,TSLA,102.1171462781102,102.90294735935,100.28942904691591,101.67070293030683,102.44832859325724,2982035
2023-01-23,TSLA,103.71558305347624,104.64003482525096,103.12241457283365,103.55049578510632,102.9001508922839,2512410
2023-01-24,TSLA,102.98449442620787,104.84518810100747,101.13944277546459,102.54057933510386,102.45565302800253,2937150
2023-01-25,TSLA,102.86456736660682,103.89232628378906,101.81711730054015,102.02987882462297,103.04035987197749,2489762
2023-01-26,TSLA,104.12101871643968,105.84814565361955,104.01937514355008,103.34918454395911,104.30438225139056,4805951
2023-01-27,TSLA,102.50153992945971,103.2161789075857,101.30206563312278,102.23211707837352,102.59747332497054,4166873
2023-01-30,TSLA,105.17473820062065,106.67684195320346,104.50014298298852,104.6187800286975,104.33144819476269,3795583
2023-01-31,TSLA,105.70513189765174,106.95747856663552,104.31277730163379,105.55554219637386,104.97482235916024,2356818
2023-02-01,TSLA,107.41749462584436,107.58813426698393,106.10977996216754,107.03187654563477,106.81076756361237,3545159
2023-02-02,TSLA,106.46769727028479,107.89873400421597,104.59362675001293,106.7865678321413,107.0796445536517,3551536
2023-02-03,TSLA,107.41906953209275,109.40746305888152,105.50605731266891,107.25508898928628,107.0964455377104,4968103
2023-02-06,TSLA,107.95618277542,107.99994942389162,106.43493587898267,108.44621089838768,108.90030748495866,4891374
2023-02-07,TSLA,108.41343804893692,110.28518598375042,107.33951756171797,107.83172929626517,107.17128514102973,4539736
2023-02-08,TSLA,107.24853066340027,109.19029495953654,105.59292083794676,107.34999551126877,107.04484510253933,4394606
2023-02-09,TSLA,107.14147692003128,108.79357370232918,105.4229847379399,106.84045418130249,106.93327812599165,1528798
2023-02-10,TSLA,104.44791010376262,105.56231510153337,103.37143105012684,105.15126814352364,105.13792584894257,4681446
2023-02-13,TSLA,103.66864919570835,103.76768341277408,103.2284652694793,104.15579563595155,104.08643190388598,1834982
2023-02-14,TSLA,103.34579589626995,105.29793970825682,101.61812751173743,104.28298757634994,103.82403193113022,1870352
2023-02-15,TSLA,105.23302400049613,105.7518457830186,103.26638215012412,104.61414891953827,105.29574764557897,3617466
2023-02-16,TSLA,104.91614980398367,106.75343611735791,102.98610854443896,104.41616232738322,104.78636568226645,2302402
2023-02-17,TSLA,106.24893233437153,106.72479081211681,105.15015120395076,105.99541418939522,105.23135258141113,4849569
2023-02-20,TSLA,105.03702376985385,106.06757260710245,103.92013454636745,104.96086467395938,103.9721722212772,3445631
2023-02-21,TSLA,105.72134416559167,106.56869496627998,105.6335983805737,105.42575350488245,105.79474431671473,4211527
2023-02-22,TSLA,104.50552331584997,105.64673819000681,103.26221025216874,104.94187369495974,104.4701646221588,2378761
2023-02-23,TSLA,103.728832924548,105.30161328463561,102.50676302447314,103.97439307779767,102.9684559419344,3904714
2023-02-24,TSLA,104.15310798439461,104.40990361650174,102.62703612379377,104.31859260141908,104.42780479649537,3853309
2023-02-27,TSLA,104.03848872949034,105.99286371094647,103.7733889192396,104.59939985386438,104.26131182712206,4396989
2023-02-28,TSLA,102.84290650749661,104.22015012498854,101.16428428547648,103.5036572441134,102.63494590802406,3574962
2023-03-01,TSLA,105.03787739840179,106.2789521009507,103.55853234412952,104.6979226073386,103.76509408851784,1580454
2023-03-02,TSLA,103.10404698010868,103.6614326465236,101.32970473873173,103.76615895137863,103.12465997347527,4375283
2023-03-03,TSLA,102.8374048075917,103.2992924369559,101.4670711131021,102.00839515790591,101.29700287237459,1253111
2023-03-06,TSLA,100.78654469089174,101.60747918098222,100.50531891429686,100.735700763238,101.24464759373068,3255119
2023-03-07,TSLA,102.02634197892829,102.24832309996751,101.00324462186092,101.02840129693755,101.65042396940171,3982043
2023-03-08,TSLA,102.69678653702799,104.08480836761161,102.58972074562338,102.0236341316269,102.67759641181382,2174849
2023-03-09,TSLA,101.45983946399865,102.78399717606369,99.63830530029766,101.49661388367979,102.04287458892304,1826888
2023-03-10,TSLA,101.5220488240172,103.12182701712757,100.85693681668894,101.99121210096834,101.91425776917269,2311969
2023-03-13,TSLA,100.71430135759762,100.72796730345775,98.72515857037102,101.33183169223406,100.96993596698609,4378747
2023-03-14,TSLA,101.47710549411943,102.02299806758687,101.13074578033282,100.6424078775074,100.17816481076757,2249687
2023-03-15,TSLA,100.24125853377585,101.33265301981564,98.75641933624706,100.35539783832527,100.0794320169269,3906001
2023-03-16,TSLA,100.32083821265319,101.47611947772477,98.95567759362017,100.57661224231272,100.89505671010009,2555714
2023-03-17,TSLA,102.09786916831028,102.98631010129245,101.41306313771885,102.45598614551211,102.94006568282498,3160764
2023-03-20,TSLA,102.00586981481146,102.29363818013204,101.72242409224656,101.28124236162262,101.09515022530043,3315342
2023-03-21,TSLA,102.46671259652948,102.90232821185283,102.09572931790115,102.4119948255671,103.07511585876446,1958670
2023-03-22,TSLA,103.9010874281764,105.26333839761473,103.2308499541582,104.14112084157374,103.60730603507062,2733721
2023-03-23,TSLA,103.53305709443327,105.50440282854811,103.02002214897514,103.66209877948904,103.42381469262617,3047424
2023-03-24,TSLA,105.31788262898135,106.30690909863536,103.57053553679624,104.63580421625733,103.95098802914941,1429672
2023-03-27,TSLA,104.21272342185671,104.31811163764492,103.80491152106539,104.42120048126657,104.60896201182062,3463772
2023-03-28,TSLA,106.49483599733486,107.60684881850743,106.32613222423258,105.52788772472292,106.34067295673134,2023331
2023-03-29,TSLA,106.63018344948512,106.72118193997242,105.07632036590535,105.91081076172773,106.01489479216724,1013590
2023-03-30,TSLA,106.89359783844063,107.5875496849147,105.72883761202385,106.93233133358143,106.25542342948452,4691242
2023-03-31,TSLA,108.56306558567712,109.55527343628103,106.75532856160672,107.58942246218038,107.83031949775727,4257296
